veve_uuid,series_uuid,supply,first_public,edition_type
b9b5bbb1-b6f1-4b95-9b76-562779dabf8a,3dfee0cc-2dd6-46a0-8c30-715a951bcb29,1000,11,3
b9b61d1e-8411-4214-8399-91b39c7f79a5,b1979da7-b7f1-45ed-b678-6f12ed35ff16,1000,11,1
b9b70169-2dcb-4b71-ba97-2f452cc7c5af,19b3c38a-d981-4252-9fb5-0de165ce0a5b,1000,11,7
b9b8fe52-e231-4a1b-af93-d68118f44885,a5b2fcf2-0dd9-498d-8c7a-dd72d85faba7,1000,11,2
b9beb069-a406-47f3-8d0d-a8edaa687e5a,61703023-bc84-44cd-9172-57f9340c151c,1000,11,19
b9c02950-0226-408c-a170-9f96e6fb7438,b53ed551-9416-461f-b9aa-58555f4dcfde,1000,11,2
b9c0c8bf-2bbc-4a4b-b6a9-5d998d8a8980,aa5ec796-7845-462a-893b-4c75ca4c0679,3000,163,1
b9c4300e-32a6-4919-923b-d3e66900dc83,27ee2772-8009-4790-8e7a-d1844fb03dee,1000,11,5
b9d56a63-17de-4573-bdcb-06b2a2ea7280,72086d51-1d39-42d2-b7bb-ae1a6b0ed6dd,1000,11,5
b9da1b20-07df-4248-ab0a-beaec9008446,9eed06fe-1f89-4df3-a6be-cc12dc06a26d,1000,11,8
b9da35b9-7077-4847-9261-fa1053228830,6b64b187-57a1-44cf-ba2d-e89b444f3242,1000,11,3
b9dcae36-107b-4b39-97da-51055bc72c8b,edf956d9-bf40-4a9f-8b8b-2d598a6e3008,1962,41,FE
b9e4f2ec-4e26-43bb-8014-92da031508d9,299c3b34-8a2e-4992-9eee-ee81be17086f,1000,11,2
b9e782f0-2edd-425f-853f-087ba24e00bc,51a83f9d-3d4b-4a48-b4dc-d073ee8cbab9,1019,21,FE
b9e8390b-fd4e-46cd-940a-8245538a9644,6954a2ba-83e0-44cb-922b-21915430ef58,1000,11,3
b9ec9485-bbe1-4500-a47b-94dfded8fa98,4c467627-bc69-45e6-b72a-e8287aa5e598,4090,41,FE
b9f1850c-50b0-4cb1-9e5c-40ad61c99038,f6f9a166-f897-4c0a-8457-d3a3625b5257,1000,11,4
b9f3ac43-68e1-448c-a6da-cdd191a81277,24c05bdf-11e5-4d22-b749-5e65fc80faf0,1000,11,2
b9f5c779-1fea-4519-b49a-8e39545590fd,08246c34-707c-47ef-ad06-e92d6ff93c0a,1000,11,1
b9f6819a-0883-402f-bb18-8fde5620fa70,a91f8b4a-e4ec-4dc9-a6bb-b9761df998e7,1000,11,4
b9f7baac-e3e9-423a-9e20-2bf383156198,de87d480-6645-453e-9aa4-c8657fa6670e,1000,11,6
b9f83a3b-181d-4441-8f7c-acfd010775c9,3c314b6f-8eac-4b89-9db3-e5dd38e3b992,1000,11,61
b9f98a7e-420f-4216-9384-1fe4f97f1b08,77e38ab5-332c-4422-b59a-8216bd414d9a,1000,11,1
b9fa52ca-b339-4251-a1ea-3629578aa04b,6f103700-a41a-4b8e-bfd3-be147fb6da6d,2000,149,1
b9fc602b-d832-4834-b812-fdd57f785e4b,42538ec8-5dd2-4c1c-bbd7-db516da50f16,1000,11,6
b9fd8650-df51-478e-9157-6c9625525515,c0773e12-abc7-436c-95da-e3b60e09e31d,3000,163,595
b9fe0e8e-c30f-4e4d-9564-d6d59dca76e8,5775018d-dab9-4903-ac1e-b83ad90e2e08,1175,21,FA
ba04a906-954d-45bc-b9b3-e2edbc26c221,2c2de575-4497-4842-b082-269e4a25bccc,1000,12,3
ba082c7c-5cec-48f1-8c62-703c84a7d52d,60de982f-9bbf-4662-a0c5-c9d3b513858c,1000,11,1
ba08a795-e533-44dd-aa18-d74b05d64269,89bd26ec-e193-48cd-affb-cdfb683dfab9,3000,163,17
ba0e8e56-8e39-4d9e-a609-b265ae7aeba8,8c17da65-6d24-4e22-8e6b-8b54456c473c,1000,11,3
ba11fe5e-e2cf-4bb1-9329-07647eb349ea,a71ac294-651d-45a6-a150-273c4824cc36,3800,174,1
ba133729-f80a-4103-ab76-b66be22afc1a,54a0617c-cb09-41e1-ae1f-3b8a864ceb89,1000,11,1
ba158df4-a08d-46e0-97a3-18a1464d9817,51b3e063-2a49-43d1-a50e-15e0086a1ca2,1000,11,1
ba165c9b-33df-446a-bcbe-43e660fd312c,62fffabb-ee8b-46a9-915c-cade4a8eb254,1000,11,1
ba1c521f-ad00-4cf8-a707-2443b56d1e27,c66bf1cd-f116-4bf0-b8af-cecb50fa746f,1000,11,1
ba1d8af2-d5fa-4de2-894e-d89b0372e42e,f369b2b8-3372-41fb-bd73-dabd81d56df4,1000,11,1
ba2170fc-82ed-4939-8301-bc0b3fc9c2fe,15e17d30-0ebc-4547-9647-8d63bdd24071,1000,11,1
ba292a9f-618f-4c37-af35-7b064eeca673,b23d0cc0-cfae-42e4-8ed1-8243c2917560,1000,11,5
ba2ca0ec-c361-4531-a419-545e10fac80e,0b318800-f999-4c3f-9962-97cf2fcc5e6d,1000,11,1
ba2e8d06-c0f8-40dd-ba0d-594001238a1a,eea82f44-b7cd-4a9f-a657-c39863bdbf2a,1000,21,FE
ba3167cf-1cda-4d37-a870-d919effd08b9,ac94839a-7b14-4160-9265-be2bb3d86f1b,1000,11,5
ba3a72df-41dc-41b0-8d4c-195a31df74db,8beb3b1c-19aa-40a1-bcc5-1942edadd499,1000,11,2
ba4210d1-4986-414f-aa5b-b9736a8ea350,c9c1f5ca-8a23-4a49-8c7f-70e2db7ebf21,6000,166,3
ba50df0a-4719-4c10-b9c4-54de1a2e3d11,683668df-e60b-4a31-bdbc-b70f74581cc4,1000,11,1
ba556949-a241-4a1f-b340-882319aa5b10,d54e5ffb-d597-42a0-a11a-f2226ac80b6e,2200,41,FA
ba567ffc-dffd-4ee1-8534-e7ec3408b29d,21e6e77b-48ae-480e-ba2d-0bd90216d2a6,1000,11,1
ba5860c1-a5c5-4fe0-a683-edb17a51999f,0a8c3b1b-3d11-4cd3-b0a1-fd0ce7312219,1000,11,4
ba59ccbc-0d07-4cd7-8aee-662109d8b96d,6e607bbf-e7d9-48af-96db-1086beffed5c,1000,11,3
ba5c3790-73f4-4936-adc7-1ad6e80a4649,30fe57af-90cf-4f79-b7db-4d685e15cee8,6000,166,1
ba623eaa-2499-424b-8a36-3750ae2e509b,d54e5ffb-d597-42a0-a11a-f2226ac80b6e,2600,41,FA
ba64008a-7e0d-4719-8f5a-1cb4d000d63d,82bcb932-a9f9-4b49-b7b3-ccba52158108,1000,11,8
ba651de5-df0b-4899-a808-0759c28c8636,478b98ea-d447-41d0-a2d7-128de842b9d8,1000,11,2
ba6a634f-4bd3-428a-8241-62017682d734,bde6a4e3-50f4-46bb-aadb-e07b65ca2bbf,1000,11,
ba6c92e5-c8a0-406c-ad7c-9087858c1bb2,40458a57-963c-4740-bc9e-7f0a1b9ae086,3800,41,FE
ba6de83e-bda0-4ef4-a57f-7fb786cce63e,521616f6-5526-43e9-9be3-d43a089339e5,1000,11,5
ba6e6952-7062-4a2b-8d24-6b926aed4841,43bcde0d-3d03-4c00-8277-4ac462a341ee,1000,11,8
ba7151f1-eba5-487d-87c9-3159fbc70bf8,8b2cada7-2f5a-440c-8f90-a08e958c3151,520,21,CE
ba72c0bf-8c1e-4ef8-b3bf-34e4a8ffca4d,a57b4691-f2b7-4ddc-bf9d-f6f435911c56,1000,11,2
ba745751-129a-42d6-ae61-22a10066deb5,174222f9-b832-4637-9026-9ddf17b6abb2,1,1,AP
ba7e1eac-1f6a-4c29-b6db-b9d00fb3d63d,582ca213-95dc-4f37-85f1-be3066ed9c94,1000,11,48
ba81f5c9-b9f9-4e0d-8916-0e2232ce0b52,52b53d8e-cd14-466c-8642-a72868d065be,1000,11,4
ba89d515-e53e-4cb7-838f-2f4754ebd0ce,db05aa0f-7e75-4aa0-b61e-1d940afc540d,3000,163,310
ba8d9aa8-ef53-4377-85b4-13284259858f,3a9029e0-3611-4228-8097-4aeca965f152,3000,163,10
ba921424-5b7a-4cb6-8794-76d1a8d16696,5845b7de-fc73-49ba-a905-e9fec1553524,1000,11,4
ba92216c-22e1-4b20-a01b-8a68a38f3340,351ad8ef-ee16-489d-9cab-4fc5678008b0,50,5,1
ba9448d5-7313-4ac0-a923-caf8baacb86e,54088bc7-18cd-427a-95f0-8fa562c14f51,1000,11,1
ba9b0fb6-d8d5-4f4e-8370-cf160fa8fa27,a06aeda3-15c3-49e4-bb72-2bffcb8eac85,2000,149,1
ba9c5cb0-5a3d-4756-bf97-e7ebf56e2cd4,b4f4be2e-f305-4de5-92fe-4da2e73eba82,2000,149,1
baa067cf-de65-4faa-b5b8-b609b0f4e01c,226fe920-61bf-4acf-a8ce-628227ae6434,1000,11,1
baa0a7b7-3b2a-41a8-b9a0-d395d22992f2,ec777652-90e6-46dd-8110-fcd6ef7e7c1d,1000,11,1
baa3d595-5506-45fb-8851-3b0012d6b8d7,b5232532-3f07-4bd3-9c42-cc8866c0138a,1991,41,FA
baa5d11d-98d7-4911-9d5d-4a517187cc79,f4f7ded5-7e06-42e1-abfa-b6f03962a675,1000,11,2
baa7d156-04fc-4b55-bdeb-c896772e74fe,d1d17b5f-3e49-4339-9d82-ad4fbf1da359,1000,11,3
baa91537-2f67-42c5-93f3-bf2ab3d0f337,144c04da-f13c-475e-95a3-ba9cb39553c4,1000,11,4
baaa086a-cde6-4f23-b63d-e948c18b4224,4ca5b101-da12-4854-83c8-20dc9f9b13f3,1500,11,1
bab1320f-34b6-47d9-8237-331ebe97c1e0,6abbfa0b-5ddf-4b51-a523-b9ec2dbd04a9,1000,11,24
bab3d9e9-0adb-4a1f-8e09-fa42e6066143,7bef13ae-453a-4e9a-b842-a2e75a9deaa4,20000,201,#3
bab66cd9-0590-434a-9842-4293a012504f,2ead00b9-a2c6-4768-ab39-53f7af8bf71a,1000,11,2
babdb06e-1c9e-4465-b4a2-dd4108a13b5b,c8d0a8a6-e439-4c3d-8961-0c7e3d0e7096,1000,11,5
bac5b9a0-5ea0-47e8-a693-70e7305ada30,cf353de4-8ef5-41c7-9d53-c20cb96772ad,1000,11,1
bac86917-646f-47ad-aa3a-a5cc10717e6b,08b877e2-96d0-4e97-a7af-305995e0a8c1,333,21,FE
baca61d2-4a56-4da8-a66d-e6dac7569252,d129afc4-c2d8-4bdc-8755-44ef222e547f,1000,11,6
bacfdbcb-4386-4a05-a2fb-7d0ee5c700c1,d836f1ac-584f-49ec-b3b2-95a48206f5e9,1000,11,8
bacfec2c-21e2-4464-87f4-3c4179cda9b3,d26256f1-13c2-4740-a38a-ebf5650d5792,30000,201,#1
bad46b2b-2445-4318-abdc-842451e51e8f,d0e8d5a9-378a-46ba-ae2f-f4f535dc463a,1000,11,1
bad979ba-1fe9-49a5-9dca-11db29a072cc,11edbbf9-417b-468c-9ada-fae48879f2d6,1000,11,3
badd4934-4067-430d-b165-418c27a46a32,efd5e755-d0e5-4b7e-82fe-d2dd24bde544,1000,11,4
bae065cc-84f3-43a8-b9b3-27e6776b9274,5f66c451-40f7-4bd6-aba5-0fd9c049d1cd,4501,21,FA
bae5e4c1-7fb2-49ca-a43b-d7f7373ec759,243c1867-684b-4583-98cb-51a25c10ff5e,1000,11,2
bae75064-118f-468f-bc53-e13060e20a15,7549fb51-035c-49e4-92a2-b445bca9293e,907,41,FE
bae7bad0-0f2b-457e-817f-7b995603ee3a,84a33a37-437e-4ecd-a526-486f031b0918,1000,11,3
bae97a80-9bc7-432c-aa31-899e5fd44101,d1548469-6255-40a4-8e0e-419db4c46b68,1324,21,FE
baec0be9-bdf2-4ee1-a48a-119b72fab221,5c64fa09-b685-4eb6-ba9b-ef12746677d6,1000,11,9
baede2ac-cf8a-4857-a931-a14183f62574,5471d3c7-5244-490a-85f2-364a779d5878,7500,176,4
baf0801d-87f8-48e3-8058-10eb1dca0bde,fa8534d2-fc63-4aa4-904c-52490f4ca8d3,1000,11,3
baf13714-ebd2-4fd2-9f9d-7fd0ccec1297,642cdb60-7b11-47c2-a8ed-9e7bbe0b62dd,1000,11,1
baf2c1c9-1138-4758-bb0f-e13f97d64466,201a6f27-2c8d-4b3e-9dbb-4c31f9e18c10,1000,11,3
baf6a6c0-1634-4741-b1e6-ff236a613f86,d606cf2c-abc6-4893-af0a-e372d1e48f7f,1000,11,1
baf8ce95-b0e1-4acc-be29-06bd68eaa68a,450bf173-3967-4f8f-a1e2-15c28cdd13ec,1000,11,5
baf98fa2-3f8a-4813-9c12-213ef074eae8,0c1c5ffe-36a4-44d5-a236-7b2833c42048,1000,11,1
bb00368f-70d3-49cd-a428-49beb9f6aea0,a318d843-9f68-480b-b849-e5bd06bf6ade,1000,11,5
bb014c9c-d3f6-4eb3-b4f8-8fbee8c8111c,3e71a27c-59ec-442e-9c16-10ae57c18c7b,1000,11,4
bb0a4b31-acfa-422f-ae70-7523a10f3503,c78b0f10-4ac7-441b-b0dc-3578b104e47a,1000,11,9
bb0b0327-8fcb-46a0-941a-2e8db1b3ca1f,b3743cb0-d2e2-41db-9c91-3f0d3764dd91,0,0,3
bb0bfe8c-9ea8-440e-97f2-e952da4b3a93,214198c4-bbc4-4059-b6ce-f0418132c61d,1000,11,2
bb0dcb9f-801a-48fd-8402-fbc12c45a2b1,2c0142f2-b7ef-4ad1-8abc-9fcf740d4980,1000,11,9
bb0fcc73-9aea-4811-880c-0a8b42e841df,cecd5b49-f0fc-4ba7-bf26-40fd446af286,35,6,CE
bb147de1-e1ad-4b85-8f7f-c3a9ae75c45c,a7d98d2b-8f13-4019-b7fa-851c3ddf6804,1000,11,1
bb17655f-b0d9-408a-8fd8-f30368943bc1,d979d222-f75c-40f5-978c-8f67564a477a,140,41,CE
bb1be23e-219e-42f6-afb4-cae2b1dda241,e6a53698-df3e-4b60-b34d-9b797878773a,1000,11,14
bb1de371-a656-4e7e-a6da-96fda1c3ceae,f45467dc-289e-45a8-aa97-4c8cc73a8505,1000,11,1
bb1eca5e-5140-438f-a374-34f0c59cd9ee,69bf5d15-f97d-49f1-9d16-0a357d5299f6,2000,149,1
bb20965f-84c6-4a6f-af34-bd5ccdcb7168,9101592d-c7ed-4b27-9506-19d9c9d57889,1000,11,10
bb23d01e-c5f6-4e7a-9451-8781d67a9d9d,661e4f60-98e0-4c46-8e34-f45c34c39525,1000,11,2
bb26718b-b749-463c-bf48-e9ff81271d01,57a50879-35a1-4a93-a245-247cbc172bf5,2000,149,1
bb2b624e-47f3-45da-ae9e-bbeb653720b0,e6882383-2355-4421-a5f7-86af056e25cc,1000,11,7
bb300f36-6c5d-4b29-875e-c3873472586d,1d8a9b9b-4e0e-424d-9136-e160b078b912,1000,11,1
bb332c25-4dd5-4baf-b3b8-9081ac294307,988e0ac4-687b-46f3-bcb5-59bf154cff26,1000,11,16
bb347fb0-c175-4812-a7a6-17d291874f32,8b035c57-38b1-4626-b187-3e5b2c1950a8,1000,11,30
bb45ce9e-af42-4440-bdc7-77d369763d14,017e6f92-27c5-486d-b166-b331b0b2bdc4,1000,11,15
bb4d7942-d22a-4638-9b3b-e76a20e9b026,241692a3-ab6e-433f-941a-b7a37b83167f,1000,11,4
bb4f32ce-0ed2-46e0-ae6a-21350c1e3339,d1d17b5f-3e49-4339-9d82-ad4fbf1da359,1000,11,3
bb531903-13ab-4806-98c8-fb2b8847e398,1060345b-45e6-4ebd-b886-f24bace4546c,4058,41,FE
bb54f894-597a-4bdb-8623-aa7233584ff9,84a961e5-2193-4c3b-a488-d7328f75d4b0,3000,163,232
bb5e8bfa-7f0c-452f-956b-b842a2076e75,900991b9-247c-466c-ad7d-9838fdc2bb88,1000,11,4
bb5fb5df-282f-4b9b-9189-8087cd2506cb,55c61888-0345-48b4-ba7c-1107da2787d3,1500,11,3
bb617e14-4230-4dd6-ab4d-9ecff564723b,4eb0647b-724f-4d4c-adff-2ab319eb409c,1000,11,2
bb6e076c-3165-4e4a-acd9-71c487247d04,f07550a4-f34e-430b-a18b-03e90f798278,1000,11,29
bb70bd75-90ff-479e-b39f-9bcbd9819d5e,7c4ac20c-60ff-4f81-ad57-9421da1677bb,1000,11,5
bb7c9e52-5efe-4a11-b8de-56c41c66ae7b,12194228-1931-40de-9410-6250e48eaa19,1266,41,CE
bb7df693-a730-484a-b30e-b1e902a4f27f,087c4246-c618-4262-8fed-61b99ac7ef27,3000,163,54
bb7ecc44-59e9-468f-a4fd-99f38355c864,0b7c7861-ae06-4838-ae1a-7ee02bb576be,1000,11,15
bb7f86ba-0167-4353-9d5d-07dafb3bd8c7,df76230e-c50e-4243-8473-9273b4ad4d69,1000,11,8
bb801387-2f34-4503-8be6-dcbff17723c6,3b38711c-26af-48c4-8f9e-5ed88f6bba95,7500,176,257
bb81b2c9-556d-4754-aea6-07ab9a6f5e5c,77ece4a0-4355-45d3-a769-b907256a31fa,1000,100,35
bb84f71e-bc93-4e47-b457-4a6f47b8027e,f9cdb86f-19ce-43f6-8f96-b2fe771827f7,1000,11,1
bb8560dc-7875-4e6b-a8d1-79a3931e3d25,f2101f89-c739-4a0f-9305-4da9c7764cc0,5500,161,210
bb8af6d1-3fb0-4b63-aeec-41160045d8df,85e89c4c-376f-46a5-88ea-8a66a0b42e89,1,0,CE
bb8e1812-e8d4-4107-8e29-cb2dcad0348c,dcf3b04e-097a-47c2-8b79-e5d5c3bc3321,140,7,FA
bb8edae2-d021-4d1f-a03d-b5cf1c6a362d,0d2e7aef-4b9e-42b1-b9a0-7e55625ca362,1000,11,1
bb9182b6-dbc3-4c50-8e3f-c25b3cb23fc6,146c9e19-94c3-4201-a697-9e95fc07740a,6000,166,1
bb9c1603-2402-43fa-8236-45efa3c9c808,aa4ab925-818b-49d6-8b38-e90df43b5dbf,1000,11,3
bba0290e-1506-4702-a8fb-c1892b5bb638,17ad0a72-b86b-4c05-8bd8-0d441ad3e4d8,1985,41,CE
bba3d50a-178c-42fc-ade8-bd9e3e37018b,301a945c-3510-43cb-9e08-225134f0c605,1000,11,5
bbaa7ca7-7861-4f23-be96-6e771c65e2f9,51bc7cb6-9814-4010-ab08-fd3378f07a56,137,0,FE
bbaed80f-fa60-41e4-b5be-9f73bccd5ed2,bba3c2b1-94db-47f2-a2ed-baffe0f67495,1000,11,1
bbb064e4-f94f-4f60-bf8d-846b1d0c423a,05110890-68ab-4e82-9066-a2976ed4fbbe,1000,11,2
bbb07ed7-91f9-4834-985b-8f35e1c8e40f,a994ab80-c4f1-4341-8dd0-455b46531baf,825,21,
bbb43b4e-a5f0-4c61-9083-603fdf5be9e6,5e5c9c68-1d36-4727-b181-e12539169c46,3000,163,1
bbba6d5b-d1e9-4c88-8ea5-c8ee03e33041,05dc2489-90c9-4c0d-a3aa-42047421accf,1000,11,25
bbbb36f1-681b-4ea7-80e9-449697bfae68,6da613a6-17d3-45d3-9c99-8fc1aef20bdf,1955,41,FE
bbbff1bb-83a7-4d04-8cd5-e79a39d88941,0c220b0d-612f-450a-aad3-753dbfbc6bb5,10000,146,#1
bbc172e1-280e-4779-b499-a693320b2915,fbbbc864-c77a-4f0f-a6c4-a665106aa5a2,30000,201,#4
bbc39a36-fb1c-4fce-a32a-b2e41dc5e5d5,bd11dd53-15a1-4d25-8190-ab3ab6c10818,999,41,FA
bbcad68b-6b89-4e8e-a71a-1d80fc4b24a9,1c8243b9-01c2-4b37-b027-21be7b83928d,1000,11,6
bbcc4de9-799e-4012-9d3d-1bb1237558b6,fdf73f1d-b99e-48e4-8d23-5b343c9f21c7,1000,11,5
bbd0632d-ccc2-412a-974a-ee05f54e022d,c1c8c5f3-069f-4811-8ffa-51c5b72ea59a,7500,176,45
bbd1d67c-18b5-4de1-9881-a8ebf2c03352,7f4f8186-9be2-4c39-b894-1c5d020fd38a,1000,11,3
bbd3d1be-f013-4652-aec9-df3bae592400,3cecc807-f019-4cb9-8129-a5acdb221d63,1000,11,3
bbdff234-bc81-4d56-a0ce-f7c12bb8cdab,843f8809-12d0-4ac5-9a65-21ff5cf9496a,1000,11,1
bbdff7e4-92fd-4494-872d-c1bdad92bb83,dcbcbee2-63f6-40ec-b3e4-0bd127a284ea,1,1,AP
bbe274fb-8de4-47f3-a56f-f3af52450ad0,a75e29ae-359f-470b-9f1c-79f10a2db1e9,1000,11,2
bbe6bc31-f71f-4994-b874-89a1d633bc32,56eeaf8a-1e53-4ce5-8d60-33ec2ef9d72b,1000,12,3
bbe6ec4b-5bf5-4e74-99d1-2387f90287bd,78689420-012a-411e-bf66-a45818e69f3b,1000,11,2
bbf0617d-3eda-439f-8dd5-a929ac5d45d2,29ce93a1-992f-4253-98d3-6ea08121746c,1000,11,28
bbf595e5-344a-4589-85ce-efb56987dd3a,2aadfe8d-1261-4c0a-bcb9-efe1b3d5f13f,1000,11,8
bbf7b331-99f3-42f7-b7f2-b24ebf13835d,6f1631a6-46f5-47bc-97d0-6e8700af949b,5000,158,1
bbfda525-8996-4fdf-87a8-7bebea9dbb94,1303ba6f-fa73-4ce0-881a-c6963bdb008d,1000,11,11
bbff0eb1-be5e-4ec8-9d83-2c0a4c3f1dbd,1f3796c8-746a-4f8b-981d-dfeae7a9461c,9000,41,FA
bbff48f0-6284-49f1-aa6b-fdc1e48cd629,af49b961-4b39-43ac-8f85-106e76e63753,1000,11,2
bc007bf8-63df-4de5-88d6-cea971443df5,bcea8e93-8439-43c8-988a-4a5d290d32b5,1000,11,6
bc01e15c-08dd-483c-90cb-49614facc5e1,3ccacaad-e1ab-4720-a288-49befd9ee801,1000,11,3
bc03c6ba-120f-4c73-b2a4-f4864e5ffea6,ee9bfadd-bbfc-4675-80d4-9051c233d757,1000,11,21
bc07222d-2455-4b10-9c15-f1b8b365befb,1fc2954e-9167-4800-ab11-daf2113963a9,75,6,
bc086182-c266-4d5f-885c-fd899f79b3a4,33fd5ce1-51a3-4505-b431-4cfc9315438a,66,6,CE
bc0d672b-a455-48d1-bf32-7332543b7b25,2b2c7bbf-6dfb-43a0-b8a3-f94c3e8034de,1000,11,6
bc0d7563-f3b4-48c7-abfc-0d7a8ff9f26a,56c60ee1-4947-46da-8c1c-db55e0e4522e,1000,11,3
bc0f680a-595a-4a36-8f10-0d325fb28e76,75b71acc-8d20-4634-967c-47221c08f16f,600,21,
bc138a78-4dc1-44c2-a284-ddf4901dc58c,919e8fb3-14ed-4101-a62f-8fd0b4faa3ce,2450,41,FA
bc158fa6-a966-4151-9230-c2f2c9c37226,2588bf4a-ebaf-4963-8a63-a09eb775fe11,1000,11,1
bc15d19b-e589-4aec-8208-bef1367338df,eb61ef1d-76ed-4a3d-831e-dbc979bf5d25,1000,11,1
bc1b6cee-1039-48f4-beab-c93050d82639,98ea126f-2a73-46ef-9ec2-58e3efb86fbf,3000,163,164
bc1b9688-0dd1-4f8f-bd41-d44d8fff5a50,187fa781-f67d-441a-aa8e-1f9385681cd2,1000,11,5
bc220452-a9b8-4e3e-be07-a3f54991bc76,9cf53e86-0fff-454e-a994-51859de3f539,1000,11,251
bc26021b-5636-40bb-8a4e-a34956c3540b,42ffc76a-d12b-4b30-b4fc-d5f43f8b273e,1000,11,30
bc2751f2-31a3-48bd-8b29-ee00d4f20acc,4d3b500a-2010-4d2a-ae52-0e3f1ab8535d,1000,11,5
bc27de2e-6c6e-42d4-8c2f-a22ae58a5e22,3f627f6c-5327-4b8c-b9eb-87ec1c29ab52,1000,11,4
bc282bf2-df9e-4547-a7b0-46681c0276e5,4b96923d-808d-404a-9f78-4569ed3f66c5,1000,11,3
bc2d7a16-7ed7-490a-97e8-692ac288888a,eeac81d6-89fb-48ed-835b-493b90117f68,444,26,FA
bc2db1e9-17f3-4e77-9be3-bf5a28015cb7,60deb74f-0a52-406c-b3d9-83af01b07b78,2000,149,195
bc328fcd-12fc-4650-8976-a218c2b0f395,d63f6792-6367-4909-98ac-ef494e5bcf80,1000,11,19
bc335c9b-2ef6-4ab3-9fc5-ef329d9abefc,14e85a09-2efb-4989-95f6-2d0bc8640bfd,1000,11,5
bc33f029-30b6-4125-b74e-a779917de72a,3906b161-b22b-45a6-b06e-f6d14051abab,10000,186,11
bc3c8e5c-b194-48cf-98bd-e97329d2e617,3810f67e-ff03-4dc8-a19d-5c67d8fa7266,1000,11,2
bc3cfbe4-4686-477b-be82-948d426e747f,e72f6f95-5004-457f-95e6-91118dde03d4,1000,11,7
bc45bd9a-3fa4-42c6-854c-03f6f37bb299,d3dc28ec-ae6d-4161-b204-58a29037ffdc,1000,11,2
bc465dda-1fc3-4c2a-9fbe-a769768b38e2,edb0c4dc-363b-48e7-b5c5-2bd0f46d08b8,1000,11,6
bc50774d-b923-4a5c-8e5d-f25608e1e80e,1a738785-8d5f-4e1b-b71b-a284bdb6b032,13800,41,FA
bc521693-0892-4161-a194-054b1898ff96,c367c152-e032-4f9c-8c9a-668a9dcb4432,10000,186,1
bc52722d-aed2-4d8b-82cc-a96186d5dfc6,4a6fcecf-1b64-421c-9cdd-5c5118ed731c,5000,158,75
bc5ac1ea-93a3-4a96-8566-ab90152ad323,c296e426-80cd-46d0-93be-b18d48afd3d6,1000,11,1
bc5b62f2-0a9a-4907-b71d-c3b46fe0cf4e,eb61ef1d-76ed-4a3d-831e-dbc979bf5d25,1000,11,1
bc5e7cac-8c54-4fac-a8e7-eca3020728fd,45df54b4-52e3-496b-97f3-ed80e4778fac,3000,163,2
bc61b471-1652-4e42-a7ae-3c69e76b8742,239c07e5-5e21-491b-b77a-172f6630525a,1000,11,6
bc637552-5c39-4cf4-a5ae-164043df435b,74049403-ec6e-40a1-8515-4d12db4799d0,250,42,CE
bc65caf4-e88c-4e2f-8027-4d6bb874bf9b,59edd3b6-ba25-4647-972e-6405c4eb8422,1000,11,22
bc66b622-d8e1-46f5-a86d-fbde39895896,f73d9153-e679-4a3e-a37c-8343c2ea011b,30000,161,#1
bc6d55a6-cf06-4665-9240-6712d4cbd2f5,3b8b10c6-1bce-43c6-b8f3-c75789a8d4e3,1000,12,1
bc6f12a3-d91f-49bc-a69a-e164d723619d,a82f6fd1-92a2-447f-b084-e08a9f4cc778,1000,11,2
bc6ffb33-37ae-4b0f-ab00-a1359b0d66b4,d5d15024-d2e1-4c3b-9c71-a15462c02788,1000,11,1
bc74cd99-3dd5-440a-8105-a1c9f37596a9,5b497909-a23d-497e-84b6-b8b97c8ea6fe,4444,73,
bc751398-5ffc-4a11-a894-e6c59081e3cb,fb8029cf-7e30-4ce9-ac7a-5845e1f6c683,1000,11,4
bc76d320-79a6-4b30-a8fb-4e7f7e2c387e,27643ae1-cda4-4aad-ad3f-c4ccc9aaac6c,1000,11,4
bc820d83-2f98-4e59-978c-120dfa772294,66e8cbfc-5c7a-4f4f-b7e3-e5a5ad2183fe,1000,11,1
bc84967e-cf7e-4d8b-a94a-6c7ba7a2a470,c54a12a6-1ef5-41aa-ac1d-6e64889b9155,1000,11,1
bc871559-b5ff-4d52-958a-dc1652d8015a,b3020177-82d0-4d22-804f-a76aa42bf272,240,0,
bc8745cc-fc73-4f9c-b8ef-b89559366a22,1c813d62-9b7b-4817-ade3-0b6f7ef0f2b0,1000,11,10
bc8771ab-0a33-42be-8f44-e1ed6d424274,b6d503ae-af4c-4d44-add9-ba6dc044f7d0,1330,21,FE
bc8cd8cb-79ac-4a8a-a550-ae9b60d3cff6,470b2912-1980-463d-a046-89a4f14606b9,1000,11,6
bc8e3147-6d2c-4dd3-bd4f-d76ace2bc02c,6d37ff24-06fa-4883-893e-0088efc2f2ce,1000,11,3
bc8f40a6-fe97-42ab-83ab-4c2a8b561a37,12d60d56-ae0a-454b-b8a1-011aea4d3488,1000,11,2
bc961870-a3c9-40bc-a35d-46e4a5353c2c,5d57415b-5d54-4e7b-a82d-c3140b266027,1992,41,FE
bcaa276f-4c86-4125-9b4a-af54a9d1569d,cdb4ddcd-20c5-498b-86a9-142ea2c1af2f,1000,11,3
